sk_date,full_date,year_month,year_quarter,month_sort_key,day_num,day_name,week_num,month_num,month_name,quarter_num,semester_num,year_num,is_weekend,is_holiday,country_code
1083,2024-12-17,2024-12,2024-Q4,202412,17,Tuesday,51,12,December,4,2,2024,0,0,DE
1084,2024-12-18,2024-12,2024-Q4,202412,18,Wednesday,51,12,December,4,2,2024,0,0,DE
1085,2024-12-19,2024-12,2024-Q4,202412,19,Thursday,51,12,December,4,2,2024,0,0,DE
1086,2024-12-20,2024-12,2024-Q4,202412,20,Friday,51,12,December,4,2,2024,0,0,DE
1087,2024-12-21,2024-12,2024-Q4,202412,21,Saturday,51,12,December,4,2,2024,1,0,DE
1088,2024-12-22,2024-12,2024-Q4,202412,22,Sunday,51,12,December,4,2,2024,1,0,DE
1089,2024-12-23,2024-12,2024-Q4,202412,23,Monday,52,12,December,4,2,2024,0,0,DE
1090,2024-12-24,2024-12,2024-Q4,202412,24,Tuesday,52,12,December,4,2,2024,0,0,DE
1091,2024-12-25,2024-12,2024-Q4,202412,25,Wednesday,52,12,December,4,2,2024,0,1,DE
1092,2024-12-26,2024-12,2024-Q4,202412,26,Thursday,52,12,December,4,2,2024,0,1,DE
1093,2024-12-27,2024-12,2024-Q4,202412,27,Friday,52,12,December,4,2,2024,0,0,DE
1094,2024-12-28,2024-12,2024-Q4,202412,28,Saturday,52,12,December,4,2,2024,1,0,DE
1095,2024-12-29,2024-12,2024-Q4,202412,29,Sunday,52,12,December,4,2,2024,1,0,DE
1096,2024-12-30,2024-12,2024-Q4,202412,30,Monday,1,12,December,4,2,2024,0,0,DE
1097,2024-12-31,2024-12,2024-Q4,202412,31,Tuesday,1,12,December,4,2,2024,0,0,DE
1098,2025-01-01,2025-01,2025-Q1,202501,1,Wednesday,1,1,January,1,1,2025,0,1,DE
1099,2025-01-02,2025-01,2025-Q1,202501,2,Thursday,1,1,January,1,1,2025,0,0,DE
1100,2025-01-03,2025-01,2025-Q1,202501,3,Friday,1,1,January,1,1,2025,0,0,DE
1101,2025-01-04,2025-01,2025-Q1,202501,4,Saturday,1,1,January,1,1,2025,1,0,DE
1102,2025-01-05,2025-01,2025-Q1,202501,5,Sunday,1,1,January,1,1,2025,1,0,DE
1103,2025-01-06,2025-01,2025-Q1,202501,6,Monday,2,1,January,1,1,2025,0,1,DE
1104,2025-01-07,2025-01,2025-Q1,202501,7,Tuesday,2,1,January,1,1,2025,0,0,DE
1105,2025-01-08,2025-01,2025-Q1,202501,8,Wednesday,2,1,January,1,1,2025,0,0,DE
1106,2025-01-09,2025-01,2025-Q1,202501,9,Thursday,2,1,January,1,1,2025,0,0,DE
1107,2025-01-10,2025-01,2025-Q1,202501,10,Friday,2,1,January,1,1,2025,0,0,DE
1108,2025-01-11,2025-01,2025-Q1,202501,11,Saturday,2,1,January,1,1,2025,1,0,DE
1109,2025-01-12,2025-01,2025-Q1,202501,12,Sunday,2,1,January,1,1,2025,1,0,DE
1110,2025-01-13,2025-01,2025-Q1,202501,13,Monday,3,1,January,1,1,2025,0,0,DE
1111,2025-01-14,2025-01,2025-Q1,202501,14,Tuesday,3,1,January,1,1,2025,0,0,DE
1112,2025-01-15,2025-01,2025-Q1,202501,15,Wednesday,3,1,January,1,1,2025,0,0,DE
1113,2025-01-16,2025-01,2025-Q1,202501,16,Thursday,3,1,January,1,1,2025,0,0,DE
1114,2025-01-17,2025-01,2025-Q1,202501,17,Friday,3,1,January,1,1,2025,0,0,DE
1115,2025-01-18,2025-01,2025-Q1,202501,18,Saturday,3,1,January,1,1,2025,1,0,DE
1116,2025-01-19,2025-01,2025-Q1,202501,19,Sunday,3,1,January,1,1,2025,1,0,DE
1117,2025-01-20,2025-01,2025-Q1,202501,20,Monday,4,1,January,1,1,2025,0,0,DE
1118,2025-01-21,2025-01,2025-Q1,202501,21,Tuesday,4,1,January,1,1,2025,0,0,DE
1119,2025-01-22,2025-01,2025-Q1,202501,22,Wednesday,4,1,January,1,1,2025,0,0,DE
1120,2025-01-23,2025-01,2025-Q1,202501,23,Thursday,4,1,January,1,1,2025,0,0,DE
1121,2025-01-24,2025-01,2025-Q1,202501,24,Friday,4,1,January,1,1,2025,0,0,DE
1122,2025-01-25,2025-01,2025-Q1,202501,25,Saturday,4,1,January,1,1,2025,1,0,DE
1123,2025-01-26,2025-01,2025-Q1,202501,26,Sunday,4,1,January,1,1,2025,1,0,DE
1124,2025-01-27,2025-01,2025-Q1,202501,27,Monday,5,1,January,1,1,2025,0,0,DE
1125,2025-01-28,2025-01,2025-Q1,202501,28,Tuesday,5,1,January,1,1,2025,0,0,DE
1126,2025-01-29,2025-01,2025-Q1,202501,29,Wednesday,5,1,January,1,1,2025,0,0,DE
1127,2025-01-30,2025-01,2025-Q1,202501,30,Thursday,5,1,January,1,1,2025,0,0,DE
1128,2025-01-31,2025-01,2025-Q1,202501,31,Friday,5,1,January,1,1,2025,0,0,DE
1129,2025-02-01,2025-02,2025-Q1,202502,1,Saturday,5,2,February,1,1,2025,1,0,DE
1130,2025-02-02,2025-02,2025-Q1,202502,2,Sunday,5,2,February,1,1,2025,1,0,DE
1131,2025-02-03,2025-02,2025-Q1,202502,3,Monday,6,2,February,1,1,2025,0,0,DE
1132,2025-02-04,2025-02,2025-Q1,202502,4,Tuesday,6,2,February,1,1,2025,0,0,DE
1133,2025-02-05,2025-02,2025-Q1,202502,5,Wednesday,6,2,February,1,1,2025,0,0,DE
1134,2025-02-06,2025-02,2025-Q1,202502,6,Thursday,6,2,February,1,1,2025,0,0,DE
1135,2025-02-07,2025-02,2025-Q1,202502,7,Friday,6,2,February,1,1,2025,0,0,DE
1136,2025-02-08,2025-02,2025-Q1,202502,8,Saturday,6,2,February,1,1,2025,1,0,DE
1137,2025-02-09,2025-02,2025-Q1,202502,9,Sunday,6,2,February,1,1,2025,1,0,DE
1138,2025-02-10,2025-02,2025-Q1,202502,10,Monday,7,2,February,1,1,2025,0,0,DE
1139,2025-02-11,2025-02,2025-Q1,202502,11,Tuesday,7,2,February,1,1,2025,0,0,DE
1140,2025-02-12,2025-02,2025-Q1,202502,12,Wednesday,7,2,February,1,1,2025,0,0,DE
1141,2025-02-13,2025-02,2025-Q1,202502,13,Thursday,7,2,February,1,1,2025,0,0,DE
1142,2025-02-14,2025-02,2025-Q1,202502,14,Friday,7,2,February,1,1,2025,0,0,DE
1143,2025-02-15,2025-02,2025-Q1,202502,15,Saturday,7,2,February,1,1,2025,1,0,DE
1144,2025-02-16,2025-02,2025-Q1,202502,16,Sunday,7,2,February,1,1,2025,1,0,DE
1145,2025-02-17,2025-02,2025-Q1,202502,17,Monday,8,2,February,1,1,2025,0,0,DE
1146,2025-02-18,2025-02,2025-Q1,202502,18,Tuesday,8,2,February,1,1,2025,0,0,DE
1147,2025-02-19,2025-02,2025-Q1,202502,19,Wednesday,8,2,February,1,1,2025,0,0,DE
1148,2025-02-20,2025-02,2025-Q1,202502,20,Thursday,8,2,February,1,1,2025,0,0,DE
1149,2025-02-21,2025-02,2025-Q1,202502,21,Friday,8,2,February,1,1,2025,0,0,DE
1150,2025-02-22,2025-02,2025-Q1,202502,22,Saturday,8,2,February,1,1,2025,1,0,DE
1151,2025-02-23,2025-02,2025-Q1,202502,23,Sunday,8,2,February,1,1,2025,1,0,DE
1152,2025-02-24,2025-02,2025-Q1,202502,24,Monday,9,2,February,1,1,2025,0,0,DE
1153,2025-02-25,2025-02,2025-Q1,202502,25,Tuesday,9,2,February,1,1,2025,0,0,DE
1154,2025-02-26,2025-02,2025-Q1,202502,26,Wednesday,9,2,February,1,1,2025,0,0,DE
1155,2025-02-27,2025-02,2025-Q1,202502,27,Thursday,9,2,February,1,1,2025,0,0,DE
1156,2025-02-28,2025-02,2025-Q1,202502,28,Friday,9,2,February,1,1,2025,0,0,DE
1157,2025-03-01,2025-03,2025-Q1,202503,1,Saturday,9,3,March,1,1,2025,1,0,DE
1158,2025-03-02,2025-03,2025-Q1,202503,2,Sunday,9,3,March,1,1,2025,1,0,DE
1159,2025-03-03,2025-03,2025-Q1,202503,3,Monday,10,3,March,1,1,2025,0,0,DE
1160,2025-03-04,2025-03,2025-Q1,202503,4,Tuesday,10,3,March,1,1,2025,0,0,DE
1161,2025-03-05,2025-03,2025-Q1,202503,5,Wednesday,10,3,March,1,1,2025,0,0,DE
1162,2025-03-06,2025-03,2025-Q1,202503,6,Thursday,10,3,March,1,1,2025,0,0,DE
1163,2025-03-07,2025-03,2025-Q1,202503,7,Friday,10,3,March,1,1,2025,0,0,DE
1164,2025-03-08,2025-03,2025-Q1,202503,8,Saturday,10,3,March,1,1,2025,1,1,DE
1165,2025-03-09,2025-03,2025-Q1,202503,9,Sunday,10,3,March,1,1,2025,1,0,DE
1166,2025-03-10,2025-03,2025-Q1,202503,10,Monday,11,3,March,1,1,2025,0,0,DE
1167,2025-03-11,2025-03,2025-Q1,202503,11,Tuesday,11,3,March,1,1,2025,0,0,DE
1168,2025-03-12,2025-03,2025-Q1,202503,12,Wednesday,11,3,March,1,1,2025,0,0,DE
1169,2025-03-13,2025-03,2025-Q1,202503,13,Thursday,11,3,March,1,1,2025,0,0,DE
1170,2025-03-14,2025-03,2025-Q1,202503,14,Friday,11,3,March,1,1,2025,0,0,DE
1171,2025-03-15,2025-03,2025-Q1,202503,15,Saturday,11,3,March,1,1,2025,1,0,DE
1172,2025-03-16,2025-03,2025-Q1,202503,16,Sunday,11,3,March,1,1,2025,1,0,DE
1173,2025-03-17,2025-03,2025-Q1,202503,17,Monday,12,3,March,1,1,2025,0,0,DE
1174,2025-03-18,2025-03,2025-Q1,202503,18,Tuesday,12,3,March,1,1,2025,0,0,DE
1175,2025-03-19,2025-03,2025-Q1,202503,19,Wednesday,12,3,March,1,1,2025,0,0,DE
1176,2025-03-20,2025-03,2025-Q1,202503,20,Thursday,12,3,March,1,1,2025,0,0,DE
1177,2025-03-21,2025-03,2025-Q1,202503,21,Friday,12,3,March,1,1,2025,0,0,DE
1178,2025-03-22,2025-03,2025-Q1,202503,22,Saturday,12,3,March,1,1,2025,1,0,DE
1179,2025-03-23,2025-03,2025-Q1,202503,23,Sunday,12,3,March,1,1,2025,1,0,DE
1180,2025-03-24,2025-03,2025-Q1,202503,24,Monday,13,3,March,1,1,2025,0,0,DE
1181,2025-03-25,2025-03,2025-Q1,202503,25,Tuesday,13,3,March,1,1,2025,0,0,DE
1182,2025-03-26,2025-03,2025-Q1,202503,26,Wednesday,13,3,March,1,1,2025,0,0,DE
1183,2025-03-27,2025-03,2025-Q1,202503,27,Thursday,13,3,March,1,1,2025,0,0,DE
1184,2025-03-28,2025-03,2025-Q1,202503,28,Friday,13,3,March,1,1,2025,0,0,DE
1185,2025-03-29,2025-03,2025-Q1,202503,29,Saturday,13,3,March,1,1,2025,1,0,DE
1186,2025-03-30,2025-03,2025-Q1,202503,30,Sunday,13,3,March,1,1,2025,1,0,DE
1187,2025-03-31,2025-03,2025-Q1,202503,31,Monday,14,3,March,1,1,2025,0,0,DE
1188,2025-04-01,2025-04,2025-Q2,202504,1,Tuesday,14,4,April,2,1,2025,0,0,DE
1189,2025-04-02,2025-04,2025-Q2,202504,2,Wednesday,14,4,April,2,1,2025,0,0,DE
1190,2025-04-03,2025-04,2025-Q2,202504,3,Thursday,14,4,April,2,1,2025,0,0,DE
1191,2025-04-04,2025-04,2025-Q2,202504,4,Friday,14,4,April,2,1,2025,0,0,DE
1192,2025-04-05,2025-04,2025-Q2,202504,5,Saturday,14,4,April,2,1,2025,1,0,DE
1193,2025-04-06,2025-04,2025-Q2,202504,6,Sunday,14,4,April,2,1,2025,1,0,DE
1194,2025-04-07,2025-04,2025-Q2,202504,7,Monday,15,4,April,2,1,2025,0,0,DE
1195,2025-04-08,2025-04,2025-Q2,202504,8,Tuesday,15,4,April,2,1,2025,0,0,DE
1196,2025-04-09,2025-04,2025-Q2,202504,9,Wednesday,15,4,April,2,1,2025,0,0,DE
1197,2025-04-10,2025-04,2025-Q2,202504,10,Thursday,15,4,April,2,1,2025,0,0,DE
1198,2025-04-11,2025-04,2025-Q2,202504,11,Friday,15,4,April,2,1,2025,0,0,DE
1199,2025-04-12,2025-04,2025-Q2,202504,12,Saturday,15,4,April,2,1,2025,1,0,DE
1200,2025-04-13,2025-04,2025-Q2,202504,13,Sunday,15,4,April,2,1,2025,1,0,DE
1201,2025-04-14,2025-04,2025-Q2,202504,14,Monday,16,4,April,2,1,2025,0,0,DE
1202,2025-04-15,2025-04,2025-Q2,202504,15,Tuesday,16,4,April,2,1,2025,0,0,DE
1203,2025-04-16,2025-04,2025-Q2,202504,16,Wednesday,16,4,April,2,1,2025,0,0,DE
1204,2025-04-17,2025-04,2025-Q2,202504,17,Thursday,16,4,April,2,1,2025,0,0,DE
1205,2025-04-18,2025-04,2025-Q2,202504,18,Friday,16,4,April,2,1,2025,0,1,DE
1206,2025-04-19,2025-04,2025-Q2,202504,19,Saturday,16,4,April,2,1,2025,1,0,DE
1207,2025-04-20,2025-04,2025-Q2,202504,20,Sunday,16,4,April,2,1,2025,1,1,DE
1208,2025-04-21,2025-04,2025-Q2,202504,21,Monday,17,4,April,2,1,2025,0,1,DE
1209,2025-04-22,2025-04,2025-Q2,202504,22,Tuesday,17,4,April,2,1,2025,0,0,DE
1210,2025-04-23,2025-04,2025-Q2,202504,23,Wednesday,17,4,April,2,1,2025,0,0,DE
1211,2025-04-24,2025-04,2025-Q2,202504,24,Thursday,17,4,April,2,1,2025,0,0,DE
1212,2025-04-25,2025-04,2025-Q2,202504,25,Friday,17,4,April,2,1,2025,0,0,DE
1213,2025-04-26,2025-04,2025-Q2,202504,26,Saturday,17,4,April,2,1,2025,1,0,DE
1214,2025-04-27,2025-04,2025-Q2,202504,27,Sunday,17,4,April,2,1,2025,1,0,DE
1215,2025-04-28,2025-04,2025-Q2,202504,28,Monday,18,4,April,2,1,2025,0,0,DE
1216,2025-04-29,2025-04,2025-Q2,202504,29,Tuesday,18,4,April,2,1,2025,0,0,DE
1217,2025-04-30,2025-04,2025-Q2,202504,30,Wednesday,18,4,April,2,1,2025,0,0,DE
1218,2025-05-01,2025-05,2025-Q2,202505,1,Thursday,18,5,May,2,1,2025,0,1,DE
1219,2025-05-02,2025-05,2025-Q2,202505,2,Friday,18,5,May,2,1,2025,0,0,DE
1220,2025-05-03,2025-05,2025-Q2,202505,3,Saturday,18,5,May,2,1,2025,1,0,DE
1221,2025-05-04,2025-05,2025-Q2,202505,4,Sunday,18,5,May,2,1,2025,1,0,DE
1222,2025-05-05,2025-05,2025-Q2,202505,5,Monday,19,5,May,2,1,2025,0,0,DE
1223,2025-05-06,2025-05,2025-Q2,202505,6,Tuesday,19,5,May,2,1,2025,0,0,DE
1224,2025-05-07,2025-05,2025-Q2,202505,7,Wednesday,19,5,May,2,1,2025,0,0,DE
1225,2025-05-08,2025-05,2025-Q2,202505,8,Thursday,19,5,May,2,1,2025,0,1,DE
1226,2025-05-09,2025-05,2025-Q2,202505,9,Friday,19,5,May,2,1,2025,0,0,DE
1227,2025-05-10,2025-05,2025-Q2,202505,10,Saturday,19,5,May,2,1,2025,1,0,DE
1228,2025-05-11,2025-05,2025-Q2,202505,11,Sunday,19,5,May,2,1,2025,1,0,DE
1229,2025-05-12,2025-05,2025-Q2,202505,12,Monday,20,5,May,2,1,2025,0,0,DE
1230,2025-05-13,2025-05,2025-Q2,202505,13,Tuesday,20,5,May,2,1,2025,0,0,DE
1231,2025-05-14,2025-05,2025-Q2,202505,14,Wednesday,20,5,May,2,1,2025,0,0,DE
1232,2025-05-15,2025-05,2025-Q2,202505,15,Thursday,20,5,May,2,1,2025,0,0,DE
1233,2025-05-16,2025-05,2025-Q2,202505,16,Friday,20,5,May,2,1,2025,0,0,DE
1234,2025-05-17,2025-05,2025-Q2,202505,17,Saturday,20,5,May,2,1,2025,1,0,DE
1235,2025-05-18,2025-05,2025-Q2,202505,18,Sunday,20,5,May,2,1,2025,1,0,DE
1236,2025-05-19,2025-05,2025-Q2,202505,19,Monday,21,5,May,2,1,2025,0,0,DE
1237,2025-05-20,2025-05,2025-Q2,202505,20,Tuesday,21,5,May,2,1,2025,0,0,DE
1238,2025-05-21,2025-05,2025-Q2,202505,21,Wednesday,21,5,May,2,1,2025,0,0,DE
1239,2025-05-22,2025-05,2025-Q2,202505,22,Thursday,21,5,May,2,1,2025,0,0,DE
1240,2025-05-23,2025-05,2025-Q2,202505,23,Friday,21,5,May,2,1,2025,0,0,DE
1241,2025-05-24,2025-05,2025-Q2,202505,24,Saturday,21,5,May,2,1,2025,1,0,DE
1242,2025-05-25,2025-05,2025-Q2,202505,25,Sunday,21,5,May,2,1,2025,1,0,DE
1243,2025-05-26,2025-05,2025-Q2,202505,26,Monday,22,5,May,2,1,2025,0,0,DE
1244,2025-05-27,2025-05,2025-Q2,202505,27,Tuesday,22,5,May,2,1,2025,0,0,DE
1245,2025-05-28,2025-05,2025-Q2,202505,28,Wednesday,22,5,May,2,1,2025,0,0,DE
1246,2025-05-29,2025-05,2025-Q2,202505,29,Thursday,22,5,May,2,1,2025,0,1,DE
1247,2025-05-30,2025-05,2025-Q2,202505,30,Friday,22,5,May,2,1,2025,0,0,DE
1248,2025-05-31,2025-05,2025-Q2,202505,31,Saturday,22,5,May,2,1,2025,1,0,DE
1249,2025-06-01,2025-06,2025-Q2,202506,1,Sunday,22,6,June,2,1,2025,1,0,DE
1250,2025-06-02,2025-06,2025-Q2,202506,2,Monday,23,6,June,2,1,2025,0,0,DE
1251,2025-06-03,2025-06,2025-Q2,202506,3,Tuesday,23,6,June,2,1,2025,0,0,DE
1252,2025-06-04,2025-06,2025-Q2,202506,4,Wednesday,23,6,June,2,1,2025,0,0,DE
1253,2025-06-05,2025-06,2025-Q2,202506,5,Thursday,23,6,June,2,1,2025,0,0,DE
1254,2025-06-06,2025-06,2025-Q2,202506,6,Friday,23,6,June,2,1,2025,0,0,DE
1255,2025-06-07,2025-06,2025-Q2,202506,7,Saturday,23,6,June,2,1,2025,1,0,DE
1256,2025-06-08,2025-06,2025-Q2,202506,8,Sunday,23,6,June,2,1,2025,1,1,DE
1257,2025-06-09,2025-06,2025-Q2,202506,9,Monday,24,6,June,2,1,2025,0,1,DE
1258,2025-06-10,2025-06,2025-Q2,202506,10,Tuesday,24,6,June,2,1,2025,0,0,DE
1259,2025-06-11,2025-06,2025-Q2,202506,11,Wednesday,24,6,June,2,1,2025,0,0,DE
1260,2025-06-12,2025-06,2025-Q2,202506,12,Thursday,24,6,June,2,1,2025,0,0,DE
1261,2025-06-13,2025-06,2025-Q2,202506,13,Friday,24,6,June,2,1,2025,0,0,DE
1262,2025-06-14,2025-06,2025-Q2,202506,14,Saturday,24,6,June,2,1,2025,1,0,DE
1263,2025-06-15,2025-06,2025-Q2,202506,15,Sunday,24,6,June,2,1,2025,1,0,DE
1264,2025-06-16,2025-06,2025-Q2,202506,16,Monday,25,6,June,2,1,2025,0,0,DE
1265,2025-06-17,2025-06,2025-Q2,202506,17,Tuesday,25,6,June,2,1,2025,0,0,DE
1266,2025-06-18,2025-06,2025-Q2,202506,18,Wednesday,25,6,June,2,1,2025,0,0,DE
1267,2025-06-19,2025-06,2025-Q2,202506,19,Thursday,25,6,June,2,1,2025,0,1,DE
1268,2025-06-20,2025-06,2025-Q2,202506,20,Friday,25,6,June,2,1,2025,0,0,DE
1269,2025-06-21,2025-06,2025-Q2,202506,21,Saturday,25,6,June,2,1,2025,1,0,DE
1270,2025-06-22,2025-06,2025-Q2,202506,22,Sunday,25,6,June,2,1,2025,1,0,DE
1271,2025-06-23,2025-06,2025-Q2,202506,23,Monday,26,6,June,2,1,2025,0,0,DE
1272,2025-06-24,2025-06,2025-Q2,202506,24,Tuesday,26,6,June,2,1,2025,0,0,DE
1273,2025-06-25,2025-06,2025-Q2,202506,25,Wednesday,26,6,June,2,1,2025,0,0,DE
1274,2025-06-26,2025-06,2025-Q2,202506,26,Thursday,26,6,June,2,1,2025,0,0,DE
1275,2025-06-27,2025-06,2025-Q2,202506,27,Friday,26,6,June,2,1,2025,0,0,DE
1276,2025-06-28,2025-06,2025-Q2,202506,28,Saturday,26,6,June,2,1,2025,1,0,DE
1277,2025-06-29,2025-06,2025-Q2,202506,29,Sunday,26,6,June,2,1,2025,1,0,DE
1278,2025-06-30,2025-06,2025-Q2,202506,30,Monday,27,6,June,2,1,2025,0,0,DE
1279,2025-07-01,2025-07,2025-Q3,202507,1,Tuesday,27,7,July,3,2,2025,0,0,DE
1280,2025-07-02,2025-07,2025-Q3,202507,2,Wednesday,27,7,July,3,2,2025,0,0,DE
1281,2025-07-03,2025-07,2025-Q3,202507,3,Thursday,27,7,July,3,2,2025,0,0,DE
1282,2025-07-04,2025-07,2025-Q3,202507,4,Friday,27,7,July,3,2,2025,0,0,DE
1283,2025-07-05,2025-07,2025-Q3,202507,5,Saturday,27,7,July,3,2,2025,1,0,DE
1284,2025-07-06,2025-07,2025-Q3,202507,6,Sunday,27,7,July,3,2,2025,1,0,DE
1285,2025-07-07,2025-07,2025-Q3,202507,7,Monday,28,7,July,3,2,2025,0,0,DE
1286,2025-07-08,2025-07,2025-Q3,202507,8,Tuesday,28,7,July,3,2,2025,0,0,DE
1287,2025-07-09,2025-07,2025-Q3,202507,9,Wednesday,28,7,July,3,2,2025,0,0,DE
1288,2025-07-10,2025-07,2025-Q3,202507,10,Thursday,28,7,July,3,2,2025,0,0,DE
1289,2025-07-11,2025-07,2025-Q3,202507,11,Friday,28,7,July,3,2,2025,0,0,DE
1290,2025-07-12,2025-07,2025-Q3,202507,12,Saturday,28,7,July,3,2,2025,1,0,DE
1291,2025-07-13,2025-07,2025-Q3,202507,13,Sunday,28,7,July,3,2,2025,1,0,DE
1292,2025-07-14,2025-07,2025-Q3,202507,14,Monday,29,7,July,3,2,2025,0,0,DE
1293,2025-07-15,2025-07,2025-Q3,202507,15,Tuesday,29,7,July,3,2,2025,0,0,DE
1294,2025-07-16,2025-07,2025-Q3,202507,16,Wednesday,29,7,July,3,2,2025,0,0,DE
1295,2025-07-17,2025-07,2025-Q3,202507,17,Thursday,29,7,July,3,2,2025,0,0,DE
1296,2025-07-18,2025-07,2025-Q3,202507,18,Friday,29,7,July,3,2,2025,0,0,DE
1297,2025-07-19,2025-07,2025-Q3,202507,19,Saturday,29,7,July,3,2,2025,1,0,DE
1298,2025-07-20,2025-07,2025-Q3,202507,20,Sunday,29,7,July,3,2,2025,1,0,DE
1299,2025-07-21,2025-07,2025-Q3,202507,21,Monday,30,7,July,3,2,2025,0,0,DE
1300,2025-07-22,2025-07,2025-Q3,202507,22,Tuesday,30,7,July,3,2,2025,0,0,DE
1301,2025-07-23,2025-07,2025-Q3,202507,23,Wednesday,30,7,July,3,2,2025,0,0,DE
1302,2025-07-24,2025-07,2025-Q3,202507,24,Thursday,30,7,July,3,2,2025,0,0,DE
1303,2025-07-25,2025-07,2025-Q3,202507,25,Friday,30,7,July,3,2,2025,0,0,DE
1304,2025-07-26,2025-07,2025-Q3,202507,26,Saturday,30,7,July,3,2,2025,1,0,DE
1305,2025-07-27,2025-07,2025-Q3,202507,27,Sunday,30,7,July,3,2,2025,1,0,DE
1306,2025-07-28,2025-07,2025-Q3,202507,28,Monday,31,7,July,3,2,2025,0,0,DE
1307,2025-07-29,2025-07,2025-Q3,202507,29,Tuesday,31,7,July,3,2,2025,0,0,DE
1308,2025-07-30,2025-07,2025-Q3,202507,30,Wednesday,31,7,July,3,2,2025,0,0,DE
1309,2025-07-31,2025-07,2025-Q3,202507,31,Thursday,31,7,July,3,2,2025,0,0,DE
1310,2025-08-01,2025-08,2025-Q3,202508,1,Friday,31,8,August,3,2,2025,0,0,DE
1311,2025-08-02,2025-08,2025-Q3,202508,2,Saturday,31,8,August,3,2,2025,1,0,DE
1312,2025-08-03,2025-08,2025-Q3,202508,3,Sunday,31,8,August,3,2,2025,1,0,DE
1313,2025-08-04,2025-08,2025-Q3,202508,4,Monday,32,8,August,3,2,2025,0,0,DE
1314,2025-08-05,2025-08,2025-Q3,202508,5,Tuesday,32,8,August,3,2,2025,0,0,DE
1315,2025-08-06,2025-08,2025-Q3,202508,6,Wednesday,32,8,August,3,2,2025,0,0,DE
1316,2025-08-07,2025-08,2025-Q3,202508,7,Thursday,32,8,August,3,2,2025,0,0,DE
1317,2025-08-08,2025-08,2025-Q3,202508,8,Friday,32,8,August,3,2,2025,0,0,DE
1318,2025-08-09,2025-08,2025-Q3,202508,9,Saturday,32,8,August,3,2,2025,1,0,DE
1319,2025-08-10,2025-08,2025-Q3,202508,10,Sunday,32,8,August,3,2,2025,1,0,DE
1320,2025-08-11,2025-08,2025-Q3,202508,11,Monday,33,8,August,3,2,2025,0,0,DE
1321,2025-08-12,2025-08,2025-Q3,202508,12,Tuesday,33,8,August,3,2,2025,0,0,DE
1322,2025-08-13,2025-08,2025-Q3,202508,13,Wednesday,33,8,August,3,2,2025,0,0,DE
1323,2025-08-14,2025-08,2025-Q3,202508,14,Thursday,33,8,August,3,2,2025,0,0,DE
1324,2025-08-15,2025-08,2025-Q3,202508,15,Friday,33,8,August,3,2,2025,0,1,DE
1325,2025-08-16,2025-08,2025-Q3,202508,16,Saturday,33,8,August,3,2,2025,1,0,DE
1326,2025-08-17,2025-08,2025-Q3,202508,17,Sunday,33,8,August,3,2,2025,1,0,DE
1327,2025-08-18,2025-08,2025-Q3,202508,18,Monday,34,8,August,3,2,2025,0,0,DE
1328,2025-08-19,2025-08,2025-Q3,202508,19,Tuesday,34,8,August,3,2,2025,0,0,DE
1329,2025-08-20,2025-08,2025-Q3,202508,20,Wednesday,34,8,August,3,2,2025,0,0,DE
1330,2025-08-21,2025-08,2025-Q3,202508,21,Thursday,34,8,August,3,2,2025,0,0,DE
1331,2025-08-22,2025-08,2025-Q3,202508,22,Friday,34,8,August,3,2,2025,0,0,DE
1332,2025-08-23,2025-08,2025-Q3,202508,23,Saturday,34,8,August,3,2,2025,1,0,DE
1333,2025-08-24,2025-08,2025-Q3,202508,24,Sunday,34,8,August,3,2,2025,1,0,DE
1334,2025-08-25,2025-08,2025-Q3,202508,25,Monday,35,8,August,3,2,2025,0,0,DE
1335,2025-08-26,2025-08,2025-Q3,202508,26,Tuesday,35,8,August,3,2,2025,0,0,DE
1336,2025-08-27,2025-08,2025-Q3,202508,27,Wednesday,35,8,August,3,2,2025,0,0,DE
1337,2025-08-28,2025-08,2025-Q3,202508,28,Thursday,35,8,August,3,2,2025,0,0,DE
1338,2025-08-29,2025-08,2025-Q3,202508,29,Friday,35,8,August,3,2,2025,0,0,DE
1339,2025-08-30,2025-08,2025-Q3,202508,30,Saturday,35,8,August,3,2,2025,1,0,DE
1340,2025-08-31,2025-08,2025-Q3,202508,31,Sunday,35,8,August,3,2,2025,1,0,DE
1341,2025-09-01,2025-09,2025-Q3,202509,1,Monday,36,9,September,3,2,2025,0,0,DE
1342,2025-09-02,2025-09,2025-Q3,202509,2,Tuesday,36,9,September,3,2,2025,0,0,DE
1343,2025-09-03,2025-09,2025-Q3,202509,3,Wednesday,36,9,September,3,2,2025,0,0,DE
1344,2025-09-04,2025-09,2025-Q3,202509,4,Thursday,36,9,September,3,2,2025,0,0,DE
1345,2025-09-05,2025-09,2025-Q3,202509,5,Friday,36,9,September,3,2,2025,0,0,DE
1346,2025-09-06,2025-09,2025-Q3,202509,6,Saturday,36,9,September,3,2,2025,1,0,DE
1347,2025-09-07,2025-09,2025-Q3,202509,7,Sunday,36,9,September,3,2,2025,1,0,DE
1348,2025-09-08,2025-09,2025-Q3,202509,8,Monday,37,9,September,3,2,2025,0,0,DE
1349,2025-09-09,2025-09,2025-Q3,202509,9,Tuesday,37,9,September,3,2,2025,0,0,DE
